src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.12,192.168.10.3,16043,53,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,151.0,2940397.350993377,26490.06622516556,13245.03311258278,13245.03311258278,2,2,172,272,86.0,86.0,86.0,0.0,136.0,136.0,136.0,0.0,136,86,111.0,25.0,625.0,16,16,8,2,50.333333333333336,144.0,3.0,66.23359335630892,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,136.0,0,2,2,172,272
192.168.10.12,192.168.10.3,64056,53,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,191.0,2324607.329842932,20942.40837696335,10471.204188481675,10471.204188481675,2,2,172,272,86.0,86.0,86.0,0.0,136.0,136.0,136.0,0.0,136,86,111.0,25.0,625.0,16,16,8,2,63.666666666666664,186.0,1.0,86.51139937732034,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,136.0,0,2,2,172,272
192.168.10.12,192.168.10.3,54836,53,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,176.0,1863636.3636363638,22727.272727272728,11363.636363636364,11363.636363636364,2,2,148,180,74.0,74.0,74.0,0.0,90.0,90.0,90.0,0.0,90,74,82.0,8.0,64.0,16,16,8,2,58.666666666666664,169.0,3.0,78.01851632073561,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,90.0,0,2,2,148,180
192.168.10.12,192.168.10.3,10687,53,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,235.0,1659574.4680851065,17021.276595744683,8510.638297872341,8510.638297872341,2,2,148,242,74.0,74.0,74.0,0.0,121.0,121.0,121.0,0.0,121,74,97.5,23.5,552.25,16,16,8,2,78.33333333333333,233.0,1.0,109.36584882351936,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,97.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,121.0,0,2,2,148,242
192.168.10.12,192.168.10.3,48148,88,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,365.0,2394520.5479452056,10958.904109589042,5479.452054794521,5479.452054794521,2,2,432,442,216.0,216.0,216.0,0.0,221.0,221.0,221.0,0.0,221,216,218.5,2.5,6.25,16,16,8,2,121.66666666666667,357.0,4.0,166.40579583923417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,218.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,221.0,0,2,2,432,442
192.168.10.12,192.168.10.3,61909,53,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,173.0,2855491.329479769,23121.387283236993,11560.693641618496,11560.693641618496,2,2,186,308,93.0,93.0,93.0,0.0,154.0,154.0,154.0,0.0,154,93,123.5,30.5,930.25,16,16,8,2,57.666666666666664,122.0,3.0,49.060053902221604,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,123.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,154.0,0,2,2,186,308
192.168.10.12,192.168.10.3,42050,53,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,167.0,2658682.634730539,23952.095808383234,11976.047904191617,11976.047904191617,2,2,172,272,86.0,86.0,86.0,0.0,136.0,136.0,136.0,0.0,136,86,111.0,25.0,625.0,16,16,8,2,55.666666666666664,160.0,3.0,73.77593705869747,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,136.0,0,2,2,172,272
192.168.10.12,192.168.10.3,51239,53,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,204.0,2176470.588235294,19607.843137254902,9803.921568627451,9803.921568627451,2,2,172,272,86.0,86.0,86.0,0.0,136.0,136.0,136.0,0.0,136,86,111.0,25.0,625.0,16,16,8,2,68.0,108.0,47.0,28.296053906272277,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,136.0,0,2,2,172,272
192.168.10.12,192.168.10.3,55481,53,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,201.0,1631840.7960199004,19900.49751243781,9950.248756218905,9950.248756218905,2,2,148,180,74.0,74.0,74.0,0.0,90.0,90.0,90.0,0.0,90,74,82.0,8.0,64.0,16,16,8,2,67.0,196.0,2.0,91.21768834314246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,90.0,0,2,2,148,180
192.168.10.12,192.168.10.3,60422,53,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,164.0,2378048.7804878047,24390.243902439022,12195.121951219511,12195.121951219511,2,2,148,242,74.0,74.0,74.0,0.0,121.0,121.0,121.0,0.0,121,74,97.5,23.5,552.25,16,16,8,2,54.666666666666664,157.0,1.0,72.38937920870866,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,97.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,121.0,0,2,2,148,242
192.168.10.12,192.168.10.3,51038,88,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,716.0,4865921.787709498,5586.59217877095,2793.296089385475,2793.296089385475,2,2,580,2904,290.0,290.0,290.0,0.0,1452.0,1452.0,1452.0,0.0,1452,290,871.0,581.0,337561.0,16,16,8,2,238.66666666666666,664.0,4.0,301.29203256788736,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,871.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,1452.0,0,2,2,580,2904
192.168.10.12,192.168.10.3,28467,53,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,297.0,1663299.6632996632,13468.013468013467,6734.0067340067335,6734.0067340067335,2,2,186,308,93.0,93.0,93.0,0.0,154.0,154.0,154.0,0.0,154,93,123.5,30.5,930.25,16,16,8,2,99.0,184.0,4.0,73.824115301167,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,123.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,154.0,0,2,2,186,308
192.168.10.12,192.168.10.3,36656,53,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,155.0,2864516.129032258,25806.451612903227,12903.225806451614,12903.225806451614,2,2,172,272,86.0,86.0,86.0,0.0,136.0,136.0,136.0,0.0,136,86,111.0,25.0,625.0,16,16,8,2,51.666666666666664,148.0,3.0,68.11917661145225,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,136.0,0,2,2,172,272
192.168.10.12,192.168.10.3,30859,53,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,191.0,2146596.8586387434,20942.40837696335,10471.204188481675,10471.204188481675,2,2,130,280,65.0,65.0,65.0,0.0,140.0,140.0,140.0,0.0,140,65,102.5,37.5,1406.25,16,16,8,2,63.666666666666664,139.0,3.0,56.482052213267025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,102.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,140.0,0,2,2,130,280
192.168.10.12,192.168.10.3,6270,53,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,231.0,1922077.9220779222,17316.017316017314,8658.008658008657,8658.008658008657,2,2,172,272,86.0,86.0,86.0,0.0,136.0,136.0,136.0,0.0,136,86,111.0,25.0,625.0,16,16,8,2,77.0,229.0,1.0,107.48023074035522,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,136.0,0,2,2,172,272
192.168.10.12,192.168.10.3,52096,53,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,169.0,1940828.402366864,23668.63905325444,11834.31952662722,11834.31952662722,2,2,148,180,74.0,74.0,74.0,0.0,90.0,90.0,90.0,0.0,90,74,82.0,8.0,64.0,16,16,8,2,56.333333333333336,161.0,4.0,74.01050976419197,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,90.0,0,2,2,148,180
192.168.10.12,192.168.10.3,61706,53,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,179.0,2178770.9497206705,22346.3687150838,11173.1843575419,11173.1843575419,2,2,148,242,74.0,74.0,74.0,0.0,121.0,121.0,121.0,0.0,121,74,97.5,23.5,552.25,16,16,8,2,59.666666666666664,177.0,1.0,82.96719565922157,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,97.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,121.0,0,2,2,148,242
192.168.10.12,192.168.10.3,45763,88,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,921.0,4006514.657980456,4343.105320304017,2171.5526601520087,2171.5526601520087,2,2,3028,662,1514.0,1514.0,1514.0,0.0,331.0,331.0,331.0,0.0,1514,331,922.5,591.5,349872.25,16,16,8,2,307.0,912.0,3.0,427.8013557715777,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,922.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,331.0,0,2,2,3028,662
192.168.10.12,192.168.10.3,21762,53,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,161.0,3068322.9813664593,24844.72049689441,12422.360248447205,12422.360248447205,2,2,186,308,93.0,93.0,93.0,0.0,154.0,154.0,154.0,0.0,154,93,123.5,30.5,930.25,16,16,8,2,53.666666666666664,111.0,3.0,44.34210439550904,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,123.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,154.0,0,2,2,186,308
192.168.10.12,192.168.10.3,27443,53,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,194.0,2288659.793814433,20618.556701030928,10309.278350515464,10309.278350515464,2,2,172,272,86.0,86.0,86.0,0.0,136.0,136.0,136.0,0.0,136,86,111.0,25.0,625.0,16,16,8,2,64.66666666666667,142.0,4.0,57.55770051773167,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,136.0,0,2,2,172,272
192.168.10.12,192.168.10.3,52803,53,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,154.0,2129870.1298701297,25974.025974025975,12987.012987012988,12987.012987012988,2,2,148,180,74.0,74.0,74.0,0.0,90.0,90.0,90.0,0.0,90,74,82.0,8.0,64.0,16,16,8,2,51.333333333333336,148.0,3.0,68.3536555146996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,90.0,0,2,2,148,180
192.168.10.12,192.168.10.3,43849,53,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,161.0,2422360.248447205,24844.72049689441,12422.360248447205,12422.360248447205,2,2,148,242,74.0,74.0,74.0,0.0,121.0,121.0,121.0,0.0,121,74,97.5,23.5,552.25,16,16,8,2,53.666666666666664,159.0,1.0,74.481914284983,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,97.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,121.0,0,2,2,148,242
192.168.10.12,192.168.10.3,44262,88,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,6,2017-07-06 17:30:53,1137.0,6647317.502198769,17590.14951627089,8795.074758135444,8795.074758135444,10,10,3786,3772,1621.0,66.0,378.6,621.207726931982,1620.0,60.0,377.2,621.4159315627496,1621,60,377.9,621.3122322954861,386028.89,200,200,20,2,59.8421052631579,790.0,1.0,173.3612787331384,1060.0,833.0,1.0,117.77777777777777,254.1997367678407,1100.0,790.0,1.0,122.22222222222223,239.31048069994662,0,0,0,0,1,0,0,0,0,0,0,1.0,377.9,29200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3120.0,4.0,0.0,22608695.652173914,378.6,377.2,0,10,10,3786,3772
192.168.10.12,192.168.10.3,15744,53,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,169.0,2923076.9230769235,23668.63905325444,11834.31952662722,11834.31952662722,2,2,186,308,93.0,93.0,93.0,0.0,154.0,154.0,154.0,0.0,154,93,123.5,30.5,930.25,16,16,8,2,56.333333333333336,162.0,3.0,74.71873184743494,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,123.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,154.0,0,2,2,186,308
192.168.10.50,192.168.10.3,3480,53,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,176.0,2522727.272727273,22727.272727272728,11363.636363636364,11363.636363636364,2,2,172,272,86.0,86.0,86.0,0.0,136.0,136.0,136.0,0.0,136,86,111.0,25.0,625.0,16,16,8,2,58.666666666666664,169.0,3.0,78.01851632073561,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,136.0,0,2,2,172,272
192.168.10.50,192.168.10.3,41529,53,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,163.0,2723926.380368098,24539.877300613498,12269.938650306749,12269.938650306749,2,2,172,272,86.0,86.0,86.0,0.0,136.0,136.0,136.0,0.0,136,86,111.0,25.0,625.0,16,16,8,2,54.333333333333336,156.0,3.0,71.89034860273124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,136.0,0,2,2,172,272
192.168.10.50,192.168.10.3,8969,53,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,143.0,2293706.2937062937,27972.027972027972,13986.013986013986,13986.013986013986,2,2,148,180,74.0,74.0,74.0,0.0,90.0,90.0,90.0,0.0,90,74,82.0,8.0,64.0,16,16,8,2,47.666666666666664,135.0,4.0,61.753992223625154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,90.0,0,2,2,148,180
192.168.10.50,192.168.10.3,47841,53,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,188.0,2074468.085106383,21276.595744680853,10638.297872340427,10638.297872340427,2,2,148,242,74.0,74.0,74.0,0.0,121.0,121.0,121.0,0.0,121,74,97.5,23.5,552.25,16,16,8,2,62.666666666666664,186.0,1.0,87.20983634634086,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,97.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,121.0,0,2,2,148,242
192.168.10.50,192.168.10.3,41799,88,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,492.00000000000006,1808943.0894308942,8130.081300813007,4065.0406504065036,4065.0406504065036,2,2,448,442,224.0,224.0,224.0,0.0,221.0,221.0,221.0,0.0,224,221,222.5,1.5,2.25,16,16,8,2,164.0,485.0,3.0,226.9816438980621,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,222.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,221.0,0,2,2,448,442
192.168.10.50,192.168.10.3,65034,53,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,177.0,2790960.451977401,22598.870056497177,11299.435028248588,11299.435028248588,2,2,186,308,93.0,93.0,93.0,0.0,154.0,154.0,154.0,0.0,154,93,123.5,30.5,930.25,16,16,8,2,59.0,170.0,3.0,78.48991442641957,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,123.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,154.0,0,2,2,186,308
192.168.10.50,192.168.10.3,31225,53,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,163.0,2723926.380368098,24539.877300613498,12269.938650306749,12269.938650306749,2,2,172,272,86.0,86.0,86.0,0.0,136.0,136.0,136.0,0.0,136,86,111.0,25.0,625.0,16,16,8,2,54.333333333333336,155.0,4.0,71.18208263944578,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,136.0,0,2,2,172,272
192.168.10.50,192.168.10.3,31047,53,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,159.0,2792452.8301886795,25157.23270440252,12578.61635220126,12578.61635220126,2,2,172,272,86.0,86.0,86.0,0.0,136.0,136.0,136.0,0.0,136,86,111.0,25.0,625.0,16,16,8,2,53.0,155.0,2.0,72.12489168102785,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,136.0,0,2,2,172,272
192.168.10.50,192.168.10.3,15768,53,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,173.0,1895953.7572254336,23121.387283236993,11560.693641618496,11560.693641618496,2,2,148,180,74.0,74.0,74.0,0.0,90.0,90.0,90.0,0.0,90,74,82.0,8.0,64.0,16,16,8,2,57.666666666666664,167.0,3.0,77.3103414097292,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,90.0,0,2,2,148,180
192.168.10.50,192.168.10.3,45857,53,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,232.0,1681034.4827586208,17241.379310344826,8620.689655172413,8620.689655172413,2,2,148,242,74.0,74.0,74.0,0.0,121.0,121.0,121.0,0.0,121,74,97.5,23.5,552.25,16,16,8,2,77.33333333333333,182.0,1.0,76.56079646630876,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,97.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,121.0,0,2,2,148,242
192.168.10.50,192.168.10.3,33205,88,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,3370.0,1043323.4421364985,1186.9436201780416,593.4718100890208,593.4718100890208,2,2,596,2920,298.0,298.0,298.0,0.0,1460.0,1460.0,1460.0,0.0,1460,298,879.0,581.0,337561.0,16,16,8,2,1123.3333333333333,3362.0,4.0,1582.9763808162845,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,879.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,1460.0,0,2,2,596,2920
192.168.10.50,192.168.10.3,56714,53,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,302.0,1635761.5894039734,13245.03311258278,6622.51655629139,6622.51655629139,2,2,186,308,93.0,93.0,93.0,0.0,154.0,154.0,154.0,0.0,154,93,123.5,30.5,930.25,16,16,8,2,100.66666666666667,185.0,4.0,74.40579427855214,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,123.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,154.0,0,2,2,186,308
192.168.10.50,192.168.10.3,2924,53,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,154.0,2883116.883116883,25974.025974025975,12987.012987012988,12987.012987012988,2,2,172,272,86.0,86.0,86.0,0.0,136.0,136.0,136.0,0.0,136,86,111.0,25.0,625.0,16,16,8,2,51.333333333333336,147.0,3.0,67.64778061564343,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,136.0,0,2,2,172,272
192.168.10.50,192.168.10.3,10515,53,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,169.0,2627218.9349112427,23668.63905325444,11834.31952662722,11834.31952662722,2,2,172,272,86.0,86.0,86.0,0.0,136.0,136.0,136.0,0.0,136,86,111.0,25.0,625.0,16,16,8,2,56.333333333333336,165.0,2.0,76.83893688893816,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,136.0,0,2,2,172,272
192.168.10.50,192.168.10.3,12688,53,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,17,2017-07-06 17:30:53,239.0,1372384.9372384937,16736.401673640168,8368.200836820084,8368.200836820084,2,2,148,180,74.0,74.0,74.0,0.0,90.0,90.0,90.0,0.0,90,74,82.0,8.0,64.0,16,16,8,2,79.66666666666667,232.0,3.0,107.7167066377769,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,90.0,0,2,2,148,180
